id,timestamp,latitude,longitude,speed
TC-001,2025-04-26 21:11:36.202980,38.59054289112592,34.908123559691255,52.99227689319874
TC-001,2025-04-26 21:11:37.202980,38.59048394487124,34.908190420432476,53.06266377749193
TC-001,2025-04-26 21:11:38.202980,38.59044175254545,34.90823630623082,51.55508509309238
TC-001,2025-04-26 21:11:39.202980,38.59047645111617,34.90819417514467,51.64956524018866
TC-001,2025-04-26 21:11:40.202980,38.59046185135303,34.90820633235916,51.76381840134525
TC-001,2025-04-26 21:11:41.202980,38.59030833841358,34.90825318175914,50.778747772684305
TC-001,2025-04-26 21:11:42.202980,38.59028677612428,34.90840793808997,50.0
TC-001,2025-04-26 21:11:43.202980,38.59025186743218,34.908396913745904,50.87108234704379
TC-001,2025-04-26 21:11:44.202980,38.59018613053635,34.908501294808715,50.0
TC-001,2025-04-26 21:11:45.202980,38.590181269069426,34.90853898506746,50.0
TC-001,2025-04-26 21:11:46.202980,38.59016927117825,34.90854981437258,50.82415648545012
TC-001,2025-04-26 21:11:47.202980,38.59011491873029,34.90857731936203,50.0
TC-001,2025-04-26 21:11:48.202980,38.59005678629296,34.90864161800522,52.17595588475342
TC-001,2025-04-26 21:11:49.202980,38.589983050106746,34.90874121781352,52.36436924754685
TC-001,2025-04-26 21:11:50.202980,38.58992306552103,34.90882247556614,52.95079838661225
TC-001,2025-04-26 21:11:51.202980,38.5898456775807,34.908802746796134,53.09416224091665
TC-001,2025-04-26 21:11:52.202980,38.58973364653412,34.90884703526117,52.9503549031595
TC-001,2025-04-26 21:11:53.202980,38.58967277042893,34.90881805896392,53.94618031960804
TC-001,2025-04-26 21:11:54.202980,38.58961345077724,34.90886986256562,52.19698547925441
TC-001,2025-04-26 21:11:55.202980,38.58955947885452,34.90896958156638,51.8512888192701
TC-001,2025-04-26 21:11:56.202980,38.589558316714765,34.90898297669361,51.06169305332932
TC-001,2025-04-26 21:11:57.202980,38.589500599154114,34.90899550827431,50.0
TC-001,2025-04-26 21:11:58.202980,38.58942182569505,34.90901200304238,50.21063002348931
TC-001,2025-04-26 21:11:59.202980,38.589391565109054,34.909157612620035,50.0
TC-001,2025-04-26 21:12:00.202980,38.589341348206496,34.90918737794315,50.0
TC-001,2025-04-26 21:12:01.202980,38.58922757272649,34.90922238569982,50.0
TC-001,2025-04-26 21:12:02.202980,38.589197697496225,34.90932730145288,50.602702262574226
TC-001,2025-04-26 21:12:03.202980,38.589148848711666,34.90937953868187,50.0
TC-001,2025-04-26 21:12:04.202980,38.589146787889206,34.90940991034348,50.0
TC-001,2025-04-26 21:12:05.202980,38.58915738141446,34.9094086309056,50.0
TC-001,2025-04-26 21:12:06.202980,38.58910617426781,34.9094259622709,50.0
TC-001,2025-04-26 21:12:07.202980,38.58910090800964,34.909449272257106,50.0
TC-001,2025-04-26 21:12:08.202980,38.58906873898828,34.90950879381882,50.0
TC-001,2025-04-26 21:12:09.202980,38.58895320188639,34.90959403089387,50.508576715974975
TC-001,2025-04-26 21:12:10.202980,38.588961991752555,34.909676386562744,51.336987588527414
TC-001,2025-04-26 21:12:11.202980,38.58894795200675,34.90968254552073,51.38113451557738
TC-001,2025-04-26 21:12:12.202980,38.58896707940145,34.90975180966163,51.33104834604147
TC-001,2025-04-26 21:12:13.202980,38.58887830072074,34.909781470126205,50.80329242965967
TC-001,2025-04-26 21:12:14.202980,38.58885650438223,34.90984624359186,53.21193147799486
TC-001,2025-04-26 21:12:15.202980,38.588778515298706,34.909879226297164,52.53418353623502
TC-001,2025-04-26 21:12:16.202980,38.58866919106027,34.909921004064245,52.596588583990915
TC-001,2025-04-26 21:12:17.202980,38.58858928418424,34.90994196870107,53.22928222502493
TC-001,2025-04-26 21:12:18.202980,38.58845462327324,34.90996899951026,52.74122446068862
TC-001,2025-04-26 21:12:19.202980,38.5884282672687,34.91012069290857,51.90061732942349
TC-001,2025-04-26 21:12:20.202980,38.588416835504745,34.91010359122287,51.57855167983073
TC-001,2025-04-26 21:12:21.202980,38.58835796410448,34.910157057693176,51.34240455516912
TC-001,2025-04-26 21:12:22.202980,38.58829497012517,34.910237102056946,50.0
TC-001,2025-04-26 21:12:23.202980,38.58831589797109,34.91023036127509,50.0
TC-001,2025-04-26 21:12:24.202980,38.58833995753789,34.91018142190467,50.080118981402016
TC-001,2025-04-26 21:12:25.202980,38.58825208109851,34.91025069622806,51.85935894193808
TC-001,2025-04-26 21:12:26.202980,38.58817790352309,34.9103082775414,52.29353321909647
TC-001,2025-04-26 21:12:27.202980,38.58820023780086,34.91037054218745,51.77584892412297
TC-001,2025-04-26 21:12:28.202980,38.588102639636446,34.910446367549774,51.75752380089401
TC-001,2025-04-26 21:12:29.202980,38.588073402111384,34.91050775647914,51.44264810457836
TC-001,2025-04-26 21:12:30.202980,38.587982222305946,34.91054712638603,50.71471094620866
TC-001,2025-04-26 21:12:31.202980,38.587831935574286,34.91055597598327,50.0
TC-001,2025-04-26 21:12:32.202980,38.58777163200377,34.91050208392726,50.0
TC-001,2025-04-26 21:12:33.202980,38.58771079654156,34.91056551616208,52.23649273502672
TC-001,2025-04-26 21:12:34.202980,38.587611736463735,34.91052184238412,50.178863764419035
TC-001,2025-04-26 21:12:35.202980,38.58758483551944,34.91058033885412,51.204516344257414
TC-001,2025-04-26 21:12:36.202980,38.587590183910756,34.91060084134397,51.456264903051355
TC-001,2025-04-26 21:12:37.202980,38.587458914920425,34.91070035860733,52.002005373193164
TC-001,2025-04-26 21:12:38.202980,38.587453080903416,34.910680280294294,50.703487171237484
TC-001,2025-04-26 21:12:39.202980,38.58737119242268,34.9106918105617,50.9875843937665
TC-001,2025-04-26 21:12:40.202980,38.58725713091297,34.91071796884863,51.16634463787807
TC-001,2025-04-26 21:12:41.202980,38.587241277913,34.91077158682379,52.06903857519526
TC-001,2025-04-26 21:12:42.202980,38.587233918220214,34.910839807071035,54.92035925129842
TC-001,2025-04-26 21:12:43.202980,38.58718671425066,34.910902664899005,55.1699685136203
TC-001,2025-04-26 21:12:44.202980,38.58709345224724,34.91093956024369,55.637466075100654
TC-001,2025-04-26 21:12:45.202980,38.58699068642957,34.91101311765633,57.53291459474595
TC-001,2025-04-26 21:12:46.202980,38.58697347843318,34.91112112398131,56.25410159303224
TC-001,2025-04-26 21:12:47.202980,38.586807932250174,34.91114366244989,55.80422700367772
TC-001,2025-04-26 21:12:48.202980,38.58673433685579,34.91119781331011,57.583829610048625
TC-001,2025-04-26 21:12:49.202980,38.58669421365799,34.91128096698488,57.87440947316969
TC-001,2025-04-26 21:12:50.202980,38.58673479172025,34.91136155887408,57.211728060004084
TC-001,2025-04-26 21:12:51.202980,38.58671391069037,34.91140697763716,55.3619863914194
TC-001,2025-04-26 21:12:52.202980,38.586639379498166,34.9114983309631,54.41562969902847
TC-001,2025-04-26 21:12:53.202980,38.586514283339255,34.911499600330444,53.754375030928145
TC-001,2025-04-26 21:12:54.202980,38.58652689783412,34.91152484435323,54.041657066654565
TC-001,2025-04-26 21:12:55.202980,38.58648557320607,34.91154932374435,54.67650303633843
TC-001,2025-04-26 21:12:56.202980,38.58641734779865,34.911499190822624,55.955840248285135
